Primary_Key,Store_Number,vehicle_color,vehicle_make,vehicle_model,vehicle_type,vehicle_year,count
4321,Store_2728,Blue,Subaru,,Car,,1
4322,Store_2728,Brown,,,Car,,1
4323,Store_2728,Gray,Nissan,,Car,,2
4324,Store_2728,Gray,Toyota,Camry,Car,2014,1
4325,Store_2728,White,BMW,5 Series,Car,2012,3
4326,Store_2728,White,GMC,,Van,,1
4327,Store_2728,,,,,,1
4328,Store_2730,,,,,,24
4329,Store_2741,Black,GMC,Acadia Limited,,,2
4330,Store_2741,Blue,Nissan,,Car,,2
4331,Store_2741,Blue,Nissan,,SUV,,2
4332,Store_2741,Blue,,,SUV,,2
4333,Store_2741,Gold,,,Truck,,1
4334,Store_2741,Gray,Cadillac,DeVille,,,2
4335,Store_2741,Gray,Honda,,Car,,2
4336,Store_2741,Silver,Ford,,Car,,1
4337,Store_2741,Silver,,,Car,,1
4338,Store_2741,Silver,,,Taxi/Rideshare,,3
4339,Store_2741,White,GMC,,SUV,,1
4340,Store_2741,White,,,Car,,1
4341,Store_2741,White,,,Truck,,1
4342,Store_2741,,,,,,20
4343,Store_2742,Black,Chevrolet,Cruze,Car,,1
4344,Store_2742,Black,,,Car,,1
4345,Store_2742,Black,,,SUV,,1
4346,Store_2742,Blue,,,Car,,1
4347,Store_2742,Silver,,,Truck,,2
4348,Store_2742,White,,,Truck,,2
4349,Store_2742,,,,,,16
4350,Store_2745,Black,BMW,,Car,,1
4351,Store_2745,Black,Honda,Civic,Car,,1
4352,Store_2745,Gray,Nissan,Altima,Car,2020,1
4353,Store_2745,,,,,,181
4354,Store_2745,,,,Car,,2
4355,Store_2758,Black,Chevrolet,Colorado,Truck,2007,3
4356,Store_2758,Gray,Toyota,Corolla,Car,2014,1
4357,Store_2758,Silver,Honda,CR-V,Car,,3
4358,Store_2758,,,,,,86
4359,Store_2759,,,,,,30
4360,Store_2760,Black,,,Car,,2
4361,Store_2760,Blue,Scion,,Car,,1
4362,Store_2760,Brown,Chevrolet,Equinox,SUV,,3
4363,Store_2760,Brown,Mercury,Grand Marquis,Car,,2
4364,Store_2760,Gray,Buick,,Car,,1
4365,Store_2760,Red,Jeep,,SUV,,1
4366,Store_2760,Red,,,Car,,1
4367,Store_2760,Red,,,SUV,,1
4368,Store_2760,Silver,Ford,Explorer,SUV,2016,1
4369,Store_2760,Yellow,Jeep,Renegade,SUV,,1
4370,Store_2760,,,,,,40
4371,Store_2764,Black,,,Bicycle,,1
4372,Store_2764,Black,,,Car,,4
4373,Store_2764,Blue,Chevrolet,,Truck,,1
4374,Store_2764,Gray,Ford,Fusion,Car,,2
4375,Store_2764,Gray,GMC,,Truck,,1
4376,Store_2764,Maroon,Cadillac,,Car,,1
4377,Store_2764,Red,Ford,F-150,Truck,,1
4378,Store_2764,Silver,Ford,,SUV,,4
4379,Store_2764,Silver,,,Car,,3
4380,Store_2764,White,,,Car,,2
4381,Store_2764,White,,,SUV,,1
4382,Store_2764,,,,,,1
4383,Store_2764,,,,Bicycle,,2
4384,Store_2764,,,,On Foot,,4
4385,Store_2771,Black,Honda,,Car,,2
4386,Store_2771,Red,,,Truck,,2
4387,Store_2771,Silver,Kia,Sorento,SUV,,2
4388,Store_2771,Silver,,,Truck,,1
4389,Store_2771,White,,,Truck,,1
4390,Store_2771,,,,,,7
4391,Store_2779,Black,Chevrolet,Tahoe,,2007,2
4392,Store_2779,Black,Jeep,Cherokee,SUV,2018,2
4393,Store_2779,Black,,,Car,,2
4394,Store_2779,Blue,Honda,CR-V,SUV,2010,1
4395,Store_2779,Blue,Mazda,Mazdaspeed 3,,2012,1
4396,Store_2779,Gold,Toyota,Corolla,Car,,1
4397,Store_2779,Gray,Chevrolet,Tahoe,SUV,,1
4398,Store_2779,Silver,Chevrolet,TrailBlazer,Car,,2
4399,Store_2779,Silver,,,Van,,2
4400,Store_2779,White,Chevrolet,Suburban,,2000,2
4401,Store_2779,White,Ford,Taurus,,2010,4
4402,Store_2779,White,Jeep,,SUV,,2
4403,Store_2779,White,Lincoln,MKX,SUV,2007,3
4404,Store_2779,,,,,,16
4405,Store_2783,Gray,,,SUV,,1
4406,Store_2783,,,,,,66
4407,Store_2784,Beige,Toyota,Sienna,,,2
4408,Store_2784,Black,Jeep,Wrangler,Car,,1
4409,Store_2784,Black,,,SUV,,2
4410,Store_2784,Blue,,,Car,,2
4411,Store_2784,Blue,,,SUV,,4
4412,Store_2784,Gold,,,SUV,,1
4413,Store_2784,Gray,,,Car,,1
4414,Store_2784,Green,Jeep,,SUV,,2
4415,Store_2784,Red,,,Car,,1
4416,Store_2784,Silver,Ford,,Car,,1
4417,Store_2784,Silver,,,Car,,8
4418,Store_2784,Silver,,,SUV,,3
4419,Store_2784,White,Ford,Explorer,SUV,,1
4420,Store_2784,White,Tesla,,Car,,1
4421,Store_2784,White,,,Car,,2
4422,Store_2784,White,,,SUV,,1
4423,Store_2784,,,,,,2
4424,Store_2784,,,,On Foot,,4
4425,Store_2788,Black,Cadillac,,SUV,,1
4426,Store_2788,Black,Chevrolet,Malibu,Car,,2
4427,Store_2788,Black,Ford,Escape,SUV,2023,3
4428,Store_2788,Black,Nissan,Altima,Car,2018,1
4429,Store_2788,Black,Toyota,Camry,Car,2021,4
4430,Store_2788,Black,,,SUV,,2
4431,Store_2788,Blue,Nissan,Rogue Select,SUV,2012,2
4432,Store_2788,Blue,Subaru,,SUV,,2
4433,Store_2788,Gray,Kia,Optima,Car,2015,3
4434,Store_2788,Gray,Kia,,,2021,1
4435,Store_2788,Gray,,,Car,,3
4436,Store_2788,Maroon,Chevrolet,Cruze,Car,2011,6
4437,Store_2788,Red,Mercury,Mariner,SUV,2005,1
4438,Store_2788,Silver,Lincoln,Town Car,Car,,1
4439,Store_2788,White,Dodge,Caravan,Minivan,2002,1
4440,Store_2788,White,Dodge,Challenger,Car,2016,1
4441,Store_2788,White,,,SUV,,1
4442,Store_2788,White,,,Van,,1
4443,Store_2788,,,,,,4
4444,Store_2790,Black,Honda,Civic,,,1
4445,Store_2790,Black,Scion,,Car,,1
4446,Store_2790,Black,,,Truck,,1
4447,Store_2790,Blue,Kia,,Minivan,,1
4448,Store_2790,Brown,Ford,,Truck,,1
4449,Store_2790,Gray,Honda,HR-V,SUV,,1
4450,Store_2790,Gray,Volkswagen,,Car,,1
4451,Store_2790,Maroon,,,Car,,1
4452,Store_2790,Maroon,,,Minivan,,2
4453,Store_2790,Silver,Jeep,Cherokee,Car,,3
4454,Store_2790,White,,,Car,,2
4455,Store_2790,White,,,SUV,,1
4456,Store_2790,,,,,,18
4457,Store_2790,,,,Car,,1
4458,Store_2797,,,,,,180
4459,Store_2800,Black,,,Car,,1
4460,Store_2800,Blue,,,Car,,2
4461,Store_2800,Gray,Honda,,Car,,2
4462,Store_2800,Red,Ford,Fusion,Car,,1
4463,Store_2800,Red,,,SUV,,3
4464,Store_2800,Red,,,Truck,,1
4465,Store_2800,,,,,,103
4466,Store_2800,,,,Car,,1
4467,Store_2804,Blue,Ford,Fusion,,,2
4468,Store_2804,Blue,Toyota,,SUV,,3
4469,Store_2804,Gray,Honda,Civic,Car,,3
4470,Store_2804,,,,,,46
4471,Store_2804,,,,SUV,,2
4472,Store_2816,Black,Honda,Accord,Car,,1
4473,Store_2816,Black,Toyota,Camry,Car,,1
4474,Store_2816,Silver,Honda,Civic,Car,,1
4475,Store_2816,White,Chevrolet,Trax,Car,,4
4476,Store_2816,White,Ram,1500,Truck,,1
4477,Store_2816,White,Volkswagen,Jetta,Car,,1
4478,Store_2816,,,,,,8
4479,Store_2830,Black,Nissan,,Car,,1
4480,Store_2830,Gray,Ford,F-150,Truck,,1
4481,Store_2830,Gray,Lexus,ES 350,Car,,2
4482,Store_2830,White,Chevrolet,Suburban,,,1
4483,Store_2830,,,,,,8
4484,Store_2833,Black,BMW,X3,SUV,,1
4485,Store_2833,Black,Volkswagen,Jetta,,,4
4486,Store_2833,,,,,,78
4487,Store_2839,Blue,Nissan,Sentra,Car,2018,1
4488,Store_2839,Silver,,,SUV,,4
4489,Store_2839,White,,,Minivan,,1
4490,Store_2839,,BMW,,Car,,2
4491,Store_2839,,,,,,29
4492,Store_2842,Beige,,,SUV,,1
4493,Store_2842,Black,Chevrolet,Camaro,Car,,1
4494,Store_2842,Black,Dodge,RAM 150,Truck,,2
4495,Store_2842,Black,Ford,Focus,Car,,1
4496,Store_2842,Black,Ford,,SUV,,2
4497,Store_2842,Black,GMC,Yukon XL,SUV,,1
4498,Store_2842,Black,Toyota,Prius,Car,2018,1
4499,Store_2842,Black,,,Bicycle,,1
4500,Store_2842,Black,,,Car,,2
4501,Store_2842,Black,,,SUV,,4
4502,Store_2842,Gray,Land Rover,Range Rover,SUV,,2
4503,Store_2842,Gray,Toyota,Corolla,Car,1998,2
4504,Store_2842,Gray,,,SUV,,1
4505,Store_2842,Green,Jeep,Cherokee,SUV,,2
4506,Store_2842,Red,Ford,,Car,,1
4507,Store_2842,Red,,,SUV,,2
4508,Store_2842,Silver,Nissan,,SUV,,4
4509,Store_2842,Silver,Volkswagen,,SUV,2023,1
4510,Store_2842,Silver,,,Car,,2
4511,Store_2842,Silver,,,SUV,,1
4512,Store_2842,White,,,Van,,1
4513,Store_2842,,Kia,Sorento,SUV,,2
4514,Store_2842,,,,,,24
4515,Store_2842,,,,SUV,,1
4516,Store_2843,,,,,,2
4517,Store_2849,Black,Lexus,IS 300,Car,2002,2
4518,Store_2849,Black,Toyota,Camry,Car,,1
4519,Store_2849,Blue,Mercury,Marauder,Car,,1
4520,Store_2849,Gray,Dodge,Charger,Car,,1
4521,Store_2849,Red,Mercedes-Benz,GLK-Class,,2012,2
4522,Store_2849,White,Chevrolet,Silverado 1500,Truck,,1
4523,Store_2849,White,Ford,Windstar,Van,1998,1
4524,Store_2849,White,Hyundai,Sonata,Car,2021,1
4525,Store_2849,White,Kia,K5,Car,,1
4526,Store_2849,White,Nissan,,Car,,1
4527,Store_2849,,,,,,182
4528,Store_2849,,,,Car,,1
4529,Store_2851,Blue,,,Car,,1
4530,Store_2851,Gray,,,SUV,,1
4531,Store_2851,Red,Toyota,,Car,,2
4532,Store_2851,White,Dodge,Avenger,Car,,1
4533,Store_2851,White,,,Car,,1
4534,Store_2851,,,,,,33
4535,Store_2854,Black,,,Bicycle,,1
4536,Store_2854,,,,,,45
4537,Store_2856,Black,Chevrolet,,SUV,,1
4538,Store_2856,Black,,,Car,,3
4539,Store_2856,Black,,,Truck,,1
4540,Store_2856,Blue,,,Car,,3
4541,Store_2856,Brown,,,SUV,,2
4542,Store_2856,Gray,Chevrolet,Impala,Car,,1
4543,Store_2856,Gray,Honda,,Car,,1
4544,Store_2856,Gray,Nissan,,Car,,1
4545,Store_2856,Gray,,,Car,,1
4546,Store_2856,Red,,,Bicycle,,1
4547,Store_2856,Red,,,SUV,,2
4548,Store_2856,Red,,,Truck,,2
4549,Store_2856,Silver,,,Car,,3
4550,Store_2856,White,Ford,,Car,,1
4551,Store_2856,White,Toyota,Prius,Car,,1
4552,Store_2856,White,,,SUV,,1
4553,Store_2856,Yellow,Ford,Mustang,Car,,1
4554,Store_2856,,,,,,72
4555,Store_2858,Black,BMW,,Car,,2
4556,Store_2858,Black,Chevrolet,Impala,Car,2008,4
4557,Store_2858,Black,Honda,CR-V,Car,2004,1
4558,Store_2858,Black,Mercedes-Benz,,,,1
4559,Store_2858,Blue,Buick,Verano,Car,2013,1
4560,Store_2858,Gold,Kia,,Car,,2
4561,Store_2858,Gray,Audi,Q7,SUV,2017,1
4562,Store_2858,Gray,Ford,Explorer,SUV,2017,1
4563,Store_2858,Gray,Nissan,Rogue,Car,,1
4564,Store_2858,Gray,Nissan,Rogue Select,SUV,2020,2
4565,Store_2858,Red,Honda,Odyssey,Minivan,,1
4566,Store_2858,Red,,,Car,,2
4567,Store_2858,Red,,,SUV,,1
4568,Store_2858,Silver,Volvo,,Car,,2
4569,Store_2858,White,Chrysler,Town and Country,Minivan,,1
4570,Store_2858,White,,,SUV,,1
4571,Store_2858,,,,,,23
4572,Store_2859,Gray,Kia,Soul,,,1
4573,Store_2859,Gray,Nissan,Rogue,SUV,,1
4574,Store_2859,Purple,Mercury,Grand Marquis,Car,,1
4575,Store_2859,Red,Chevrolet,S-10,Truck,,1
4576,Store_2859,Silver,Nissan,Rogue,SUV,,1
4577,Store_2859,,,,,,25
4578,Store_2859,,,,Car,,2
4579,Store_2860,,,,,,129
4580,Store_2866,Gray,Ford,,Car,,1
4581,Store_2866,Gray,Nissan,Pathfinder,SUV,,2
4582,Store_2866,Silver,Chevrolet,,Car,,4
4583,Store_2866,Silver,Ford,,Car,,4
4584,Store_2866,White,,,Car,,1
4585,Store_2866,White,,,SUV,,2
4586,Store_2866,,,,,,37
4587,Store_2872,Black,,,Car,,1
4588,Store_2872,Gray,,,SUV,,4
4589,Store_2872,Maroon,,,SUV,,4
4590,Store_2872,Silver,,,Car,,6
4591,Store_2872,White,Honda,Civic,Car,,1
4592,Store_2872,White,,,Truck,,1
4593,Store_2872,,,,,,85
4594,Store_2872,,,,SUV,,2
4595,Store_2873,Red,Nissan,,SUV,,2
4596,Store_2873,White,Ford,Explorer Sport,SUV,1998,1
4597,Store_2873,,Nissan,Sentra,,,3
4598,Store_2873,,,,,,53
4599,Store_2877,Green,Toyota,,,,1
4600,Store_2877,White,Chevrolet,Malibu,Car,2010,3
4601,Store_2877,White,Jeep,Wrangler,SUV,2021,1
4602,Store_2877,,,,,,29
4603,Store_2880,Black,,,SUV,,2
4604,Store_2880,Gray,,,SUV,,1
4605,Store_2880,Silver,,,Car,,2
4606,Store_2880,White,Chevrolet,Suburban,SUV,,5
4607,Store_2880,,,,,,23
4608,Store_2892,Black,Chrysler,PT Cruiser,Car,,1
4609,Store_2892,Black,Toyota,RAV4,SUV,2017,1
4610,Store_2892,Black,,,Car,,6
4611,Store_2892,Black,,,SUV,,4
4612,Store_2892,Brown,Chevrolet,Suburban,SUV,2003,2
4613,Store_2892,Gray,Dodge,Durango,SUV,2020,1
4614,Store_2892,Gray,Ford,F-350 Super Duty,Truck,,1
4615,Store_2892,Gray,Lexus,RX 350,SUV,2016,1
4616,Store_2892,Gray,Nissan,Altima,Car,2019,6
4617,Store_2892,Gray,Toyota,,,,2
4618,Store_2892,Gray,,,Car,,1
4619,Store_2892,Gray,,,SUV,,2
4620,Store_2892,Orange,Ford,Escape,SUV,2011,2
4621,Store_2892,Red,Chevrolet,Malibu Limited,Car,,6
4622,Store_2892,Red,Ford,,Truck,,2
4623,Store_2892,Red,Hyundai,Sonata,Car,,1
4624,Store_2892,Red,,,SUV,,1
4625,Store_2892,Silver,Honda,Accord,Car,2003,1
4626,Store_2892,Silver,Toyota,Corolla,Car,2002,2
4627,Store_2892,White,Dodge,,SUV,,1
4628,Store_2892,White,Kia,Sorento,SUV,2018,3
4629,Store_2892,White,Nissan,Altima,Car,2020,1
4630,Store_2892,White,,,Minivan,,2
4631,Store_2892,White,,,SUV,,3
4632,Store_2892,,,,,,54
4633,Store_2911,Beige,,,Car,,2
4634,Store_2911,Black,,,Car,,3
4635,Store_2911,Maroon,Dodge,,Truck,,1
4636,Store_2911,Maroon,,,SUV,,2
4637,Store_2911,Silver,,,Car,,4
4638,Store_2911,Silver,,,SUV,,1
4639,Store_2911,White,,,Car,,1
4640,Store_2911,,,,,,20
4641,Store_2914,Maroon,Honda,,SUV,,1
4642,Store_2914,Silver,,,Car,,1
4643,Store_2914,,,,,,140
4644,Store_2914,,,,Car,,2
4645,Store_2922,Black,Dodge,Charger,Car,,1
4646,Store_2922,Blue,Nissan,,,,2
4647,Store_2922,Gray,Chevrolet,TrailBlazer,SUV,,2
4648,Store_2922,Gray,Nissan,Rogue,SUV,,2
4649,Store_2922,Red,Hyundai,Elantra,Car,,1
4650,Store_2922,Silver,Hyundai,Elantra,Car,,1
4651,Store_2922,Silver,Hyundai,Elantra,Car,2023,2
4652,Store_2922,White,Audi,,Car,,2
4653,Store_2922,White,Kia,Soul,SUV,,1
4654,Store_2922,White,Nissan,Altima,Car,2012,1
4655,Store_2922,,,,,,17
4656,Store_2925,,,,,,4
4657,Store_2928,,,,,,17
4658,Store_2930,Beige,Toyota,,,,1
4659,Store_2930,Black,Nissan,Maxima,Car,,2
4660,Store_2930,Gray,Honda,Civic,Car,,3
4661,Store_2930,Gray,Nissan,Armada,,,2
4662,Store_2930,Gray,Nissan,Armada,SUV,,1
4663,Store_2930,Gray,Nissan,,,,2
4664,Store_2930,White,BMW,,Car,,2
4665,Store_2930,,,,,,53
4666,Store_2936,,,,,,127
4667,Store_2941,Black,Audi,,,,2
4668,Store_2941,Black,BMW,X5,SUV,2018,2
4669,Store_2941,Black,Honda,Accord,Car,2020,1
4670,Store_2941,Black,Honda,Civic,,2021,1
4671,Store_2941,Blue,Ford,Fusion,Car,,2
4672,Store_2941,Gray,Chevrolet,,Car,,1
4673,Store_2941,Gray,Honda,Accord,Car,2016,1
4674,Store_2941,Gray,Nissan,Pathfinder,,,2
4675,Store_2941,Red,Jeep,,SUV,,1
4676,Store_2941,Red,Kia,Sorento,SUV,,1
4677,Store_2941,Silver,,,Car,,1
4678,Store_2941,Silver,,,SUV,,2
4679,Store_2941,White,BMW,X3,SUV,2016,1
4680,Store_2941,White,BMW,,Car,,1
4681,Store_2941,White,Dodge,Durango,SUV,2022,1
4682,Store_2941,White,GMC,Acadia Limited,Truck,,1
4683,Store_2941,White,Jeep,Grand Cherokee,SUV,2019,1
4684,Store_2941,White,Jeep,,Car,,1
4685,Store_2941,White,Kia,Sorento,,2015,1
4686,Store_2941,White,Nissan,Pathfinder,SUV,,1
4687,Store_2941,White,Toyota,Corolla,Car,,1
4688,Store_2941,,Chevrolet,Camaro,Car,,2
4689,Store_2941,,,,,,77
4690,Store_2947,Black,Audi,,SUV,,1
4691,Store_2947,Black,Chevrolet,Silverado 2500,Truck,,1
4692,Store_2947,Black,Ford,F-150,Truck,,1
4693,Store_2947,Black,,,Car,,5
4694,Store_2947,Black,,,SUV,,2
4695,Store_2947,Blue,Ford,,Car,,1
4696,Store_2947,Gold,Lexus,,SUV,,2
4697,Store_2947,Gold,,,Car,,1
4698,Store_2947,Gray,Honda,Accord,Car,,2
4699,Store_2947,Gray,Toyota,Highlander,SUV,2022,1
4700,Store_2947,Gray,,,Car,,1
4701,Store_2947,Green,Honda,CR-V,SUV,,1
4702,Store_2947,Green,Mercedes-Benz,,SUV,,1
4703,Store_2947,Red,Nissan,,Car,,3
4704,Store_2947,Red,,,Car,,4
4705,Store_2947,Silver,Honda,Accord,Car,,9
4706,Store_2947,Silver,Kia,Soul,Car,,1
4707,Store_2947,Silver,Toyota,Camry,Car,,3
4708,Store_2947,Silver,,,Car,,3
4709,Store_2947,Silver,,,SUV,,7
4710,Store_2947,White,Chevrolet,,SUV,,1
4711,Store_2947,White,Chrysler,,Car,,2
4712,Store_2947,White,Dodge,Charger,Car,,3
4713,Store_2947,White,Ford,Explorer,SUV,,3
4714,Store_2947,White,Honda,,Car,,2
4715,Store_2947,White,Kia,Soul,SUV,,2
4716,Store_2947,White,,,Car,,3
4717,Store_2947,White,,,SUV,,6
4718,Store_2947,,,,,,14
4719,Store_2947,,,,Car,,4
4720,Store_2947,,,,SUV,,4
4721,Store_2948,Gray,Hyundai,,Car,,1
4722,Store_2948,Gray,Volvo,,SUV,,1
4723,Store_2948,Orange,Dodge,Charger,Car,,1
4724,Store_2948,Silver,Chevrolet,Equinox,SUV,,2
4725,Store_2948,,,,,,66
4726,Store_2948,,,,Car,,1
4727,Store_2958,,,,,,53
4728,Store_2961,,,,,,10
4729,Store_2964,,,,,,23
4730,Store_2970,Black,,,Car,,4
4731,Store_2970,Black,,,SUV,,4
4732,Store_2970,Gold,,,Car,,3
4733,Store_2970,Gray,,,Car,,4
4734,Store_2970,Silver,,,Car,,4
4735,Store_2970,White,Dodge,Charger,Car,,4
4736,Store_2970,White,,,SUV,,8
4737,Store_2970,,,,,,32
4738,Store_2970,,,,On Foot,,1
4739,Store_2970,,,,SUV,,3
4740,Store_2980,Black,,,Car,,3
4741,Store_2980,Blue,Honda,Pilot,SUV,,1
4742,Store_2980,Brown,,,SUV,,1
4743,Store_2980,Gold,Cadillac,,Car,,2
4744,Store_2980,Gold,,,SUV,,6
4745,Store_2980,Green,Ford,,Car,,1
4746,Store_2980,Red,Ford,,SUV,,2
4747,Store_2980,Silver,Hyundai,,Car,,1
4748,Store_2980,Silver,Nissan,Murano,SUV,,1
4749,Store_2980,Silver,Nissan,Titan,Truck,,2
4750,Store_2980,Silver,Toyota,,Car,,1
4751,Store_2980,Silver,,,Car,,1
4752,Store_2980,White,Chrysler,PT Cruiser,Car,,2
4753,Store_2980,White,Ford,,Truck,,1
4754,Store_2980,White,Honda,Pilot,SUV,,2
4755,Store_2980,White,Mitsubishi,,Car,,4
4756,Store_2980,White,Volkswagen,,SUV,,3
4757,Store_2980,White,,,Car,,2
4758,Store_2980,White,,,SUV,,9
4759,Store_2980,,,,,,34
4760,Store_2980,,,,Car,,1
4761,Store_2980,,,,SUV,,3
4762,Store_2980,,,,Truck,,3
4763,Store_2982,,,,,,98
4764,Store_2983,Black,Mercedes-Benz,,Car,,1
4765,Store_2983,,,,,,105
4766,Store_2988,,,,,,30
4767,Store_2991,Black,GMC,,SUV,,1
4768,Store_2991,Black,,,Minivan,,1
4769,Store_2991,Black,,,SUV,,2
4770,Store_2991,Black,,,Truck,,4
4771,Store_2991,Black,,,Van,,1
4772,Store_2991,Gold,,,Minivan,,1
4773,Store_2991,Gray,,,Car,,2
4774,Store_2991,Maroon,,,SUV,,1
4775,Store_2991,Silver,,,Car,,3
4776,Store_2991,Silver,,,SUV,,2
4777,Store_2991,White,Toyota,Prius,Car,,3
4778,Store_2991,White,,,Car,,3
4779,Store_2991,White,,,SUV,,4
4780,Store_2991,,,,,,13
4781,Store_2991,,,,Bicycle,,1
4782,Store_2991,,,,On Foot,,5
4783,Store_3002,Black,Nissan,Rogue,SUV,,2
4784,Store_3002,Brown,GMC,Yukon,,1999,1
4785,Store_3002,White,,,SUV,,3
4786,Store_3002,,,,,,110
4787,Store_3003,,,,,,127
4788,Store_3004,,,,,,2
4789,Store_3006,Black,Lexus,,SUV,,1
4790,Store_3006,Blue,,,Car,,1
4791,Store_3006,Brown,Toyota,Sienna,Van,,1
4792,Store_3006,Gray,Ford,Explorer,SUV,,1
4793,Store_3006,Green,Lexus,NX 300h,SUV,,3
4794,Store_3006,Green,Lexus,,SUV,,12
4795,Store_3006,Silver,Chevrolet,Malibu,Car,,1
4796,Store_3006,White,Chevrolet,Silverado 1500,Truck,,1
4797,Store_3006,,,,,,5
4798,Store_3006,,,,Car,,1
4799,Store_3008,Blue,Toyota,,Car,,1
4800,Store_3008,Gray,Jeep,,Car,,1
4801,Store_3008,Silver,GMC,,SUV,,1
4802,Store_3008,Silver,,,Car,,2
4803,Store_3008,White,Chevrolet,Chevy Van,Van,,2
4804,Store_3008,White,Ford,,Truck,,2
4805,Store_3008,White,,,Car,,3
4806,Store_3008,White,,,SUV,,8
4807,Store_3008,,,,,,5
4808,Store_3012,Black,Audi,,SUV,,1
4809,Store_3012,Black,BMW,,Car,,1
4810,Store_3012,Black,Honda,,Car,,1
4811,Store_3012,Black,Jeep,,SUV,,3
4812,Store_3012,Black,Nissan,,SUV,,2
4813,Store_3012,Black,,,Car,,3
4814,Store_3012,Blue,Ford,,Car,,2
4815,Store_3012,Blue,Volkswagen,Jetta,Car,,1
4816,Store_3012,Brown,,,SUV,,1
4817,Store_3012,Maroon,Honda,Accord,Car,,2
4818,Store_3012,Silver,Lexus,RX 450h,Car,,1
4819,Store_3012,Silver,Nissan,Murano,SUV,,1
4820,Store_3012,Silver,Nissan,,Car,,2
4821,Store_3012,White,Audi,,,,1
4822,Store_3012,White,BMW,,SUV,,1
4823,Store_3012,White,Chevrolet,,Minivan,,2
4824,Store_3012,,,,,,136
4825,Store_3016,Black,Volkswagen,Jetta,Car,,1
4826,Store_3016,Gray,Ford,,Truck,,2
4827,Store_3016,,,,,,21
4828,Store_3016,,,,SUV,,1
4829,Store_3017,Black,,,Car,,3
4830,Store_3017,Black,,,SUV,,1
4831,Store_3017,Gold,Volvo,,SUV,,1
4832,Store_3017,Gray,Honda,,,,1
4833,Store_3017,Green,,,Car,,2
4834,Store_3017,Silver,,,Car,,1
4835,Store_3017,White,,,Car,,2
4836,Store_3017,,,,,,47
4837,Store_3017,,,,Car,,1
4838,Store_3020,Black,Mercedes-Benz,,SUV,,1
4839,Store_3020,Red,,,SUV,,1
4840,Store_3020,Silver,,,Car,,2
4841,Store_3020,White,Dodge,Charger,Car,,1
4842,Store_3020,White,Nissan,Altima,Car,2012,2
4843,Store_3020,,,,,,112
4844,Store_3021,Gray,Honda,Accord,Car,2011,1
4845,Store_3021,Gray,Hyundai,Elantra,Car,,1
4846,Store_3021,,,,,,65
4847,Store_3022,,,,,,118
4848,Store_3027,Black,Nissan,Rogue,SUV,,2
4849,Store_3027,Black,Nissan,,SUV,,2
4850,Store_3027,Black,,,Car,,2
4851,Store_3027,Blue,Chevrolet,,SUV,,1
4852,Store_3027,Blue,Toyota,Prius,Car,,2
4853,Store_3027,Gray,Ford,,Truck,,1
4854,Store_3027,Purple,Ford,Crown Victoria,Car,,1
4855,Store_3027,Red,Jeep,Grand Cherokee,SUV,,1
4856,Store_3027,Red,,,Car,,5
4857,Store_3027,Silver,Honda,CR-V,SUV,,3
4858,Store_3027,Silver,,,Car,,1
4859,Store_3027,Silver,,,SUV,,4
4860,Store_3027,White,Honda,CR-V,SUV,,1
4861,Store_3027,White,Porsche,Cayenne,SUV,,2
4862,Store_3027,White,,,Bicycle,,1
4863,Store_3027,White,,,Van,,1
4864,Store_3027,,,,,,12
4865,Store_3034,Black,Audi,,Car,,2
4866,Store_3034,Black,Ford,Escape,SUV,,2
4867,Store_3034,Black,Jeep,,SUV,,1
4868,Store_3034,Black,Kia,,SUV,,2
4869,Store_3034,Black,,,Car,,1
4870,Store_3034,Black,,,SUV,,1
4871,Store_3034,Blue,Ford,,SUV,,2
4872,Store_3034,Blue,,,,,2
4873,Store_3034,Gray,Jeep,,SUV,,1
4874,Store_3034,Gray,,,SUV,,4
4875,Store_3034,Red,Ford,,Car,,1
4876,Store_3034,Red,Ford,,SUV,,1
4877,Store_3034,Silver,Buick,Lucerne,Car,2006,3
4878,Store_3034,Silver,,,Car,,2
4879,Store_3034,White,Chevrolet,,SUV,,2
4880,Store_3034,White,,,Car,,1
4881,Store_3034,White,,,SUV,,4
4882,Store_3034,,,,,,6
4883,Store_3034,,,,Box Truck,,3
4884,Store_3034,,,,On Foot,,7
4885,Store_3038,Red,,,Truck,,2
4886,Store_3038,,,,,,19
4887,Store_3045,White,Ford,,Car,,1
4888,Store_3045,White,,,Car,,2
4889,Store_3045,,,,,,43
4890,Store_3052,Black,Lexus,,SUV,,4
4891,Store_3052,Black,Mitsubishi,,SUV,,1
4892,Store_3052,White,Mazda,,Car,,2
4893,Store_3052,White,Nissan,Altima,Car,2022,1
4894,Store_3052,,,,,,11
4895,Store_3055,Beige,,,Minivan,,1
4896,Store_3055,Black,Toyota,Prius,Car,,1
4897,Store_3055,Black,,,SUV,,4
4898,Store_3055,Black,,,Truck,,5
4899,Store_3055,Blue,Ford,,Truck,,1
4900,Store_3055,Blue,Subaru,,SUV,,1
4901,Store_3055,Blue,Toyota,C-HR,SUV,,1
4902,Store_3055,Blue,,,Car,,1
4903,Store_3055,Gold,,,Car,,2
4904,Store_3055,Gold,,,SUV,,4
4905,Store_3055,Gray,,,Car,,5
4906,Store_3055,Green,,,Car,,2
4907,Store_3055,Green,,,SUV,,2
4908,Store_3055,Red,,,Car,,4
